x[cm]  Ekin[MeV]  S[MeV/cm]
12.099999999999973  0.6126310216457123  0.0021028287862734714
12.199999999999973  0.6124207279915876  0.0021029365412466266
12.299999999999972  0.6122104235517398  0.0021030443984776845
12.399999999999972  0.6120001083159388  0.002103152358010213
12.499999999999972  0.61178978227395  0.002103260419887808
12.599999999999971  0.6115794454155346  0.0021033685841540957
12.69999999999997  0.6113690977304492  0.00210347685085273
12.79999999999997  0.6111587392084465  0.0021035852200273946
12.89999999999997  0.6109483698392744  0.0021036936917218016
12.99999999999997  0.6107379896126764  0.0021038022659796945
13.09999999999997  0.610527598518392  0.002103910942844843
13.199999999999969  0.6103171965461559  0.0021040197223610485
13.299999999999969  0.6101067836856987  0.0021041286045721396
13.399999999999968  0.6098963599267465  0.0021042375895219756
13.499999999999968  0.6096859252590211  0.0021043466772544444
13.599999999999968  0.6094754796722398  0.0021044558678134646
13.699999999999967  0.6092650231561155  0.0021045651612429817
13.799999999999967  0.6090545557003568  0.0021046745575869726
13.899999999999967  0.6088440772946678  0.0021047840568894425
13.999999999999966  0.6086335879287483  0.0021048936591944274
14.099999999999966  0.6084230875922937  0.002105003364545991
14.199999999999966  0.6082125762749948  0.002105113172988227
14.299999999999965  0.6080020539665383  0.00210522308456526
14.399999999999965  0.6077915206566061  0.002105333099321243
14.499999999999964  0.6075809763348761  0.002105443217300358
14.599999999999964  0.6073704209910213  0.0021055534385468174
14.699999999999964  0.6071598546147109  0.0021056637631048634
14.799999999999963  0.606949277195609  0.002105774191018767
14.899999999999963  0.6067386887233757  0.00210588472233283
14.999999999999963  0.6065280891876665  0.0021059953570913828
15.099999999999962  0.6063174785781327  0.0021061060953387867
15.199999999999962  0.6061068568844208  0.0021062169371194313
15.299999999999962  0.605896224096173  0.0021063278824777374
15.399999999999961  0.6056855802030272  0.0021064389314581545
15.499999999999961  0.6054749251946167  0.002106550084105163
15.59999999999996  0.6052642590605704  0.002106661340463272
15.69999999999996  0.6050535817905126  0.002106772700577021
15.79999999999996  0.6048428933740635  0.00210688416449098
15.89999999999996  0.6046321938008385  0.002106995732249749
15.99999999999996  0.6044214830604487  0.002107107403897956
16.09999999999996  0.6042107611425007  0.0021072191794802614
16.19999999999996  0.6040000280365966  0.002107331059041354
16.29999999999996  0.603789283732334  0.0021074430426259536
16.399999999999963  0.6035785282193061  0.00210755513027881
16.499999999999964  0.6033677614871017  0.0021076673220447027
16.599999999999966  0.6031569835253049  0.0021077796179684418
16.699999999999967  0.6029461943234954  0.0021078920180948664
16.79999999999997  0.6027353938712485  0.002108004522468848
16.89999999999997  0.602524582158135  0.0021081171311352854
16.99999999999997  0.6023137591737211  0.0021082298441391107
17.099999999999973  0.6021029249075686  0.0021083426615252842
17.199999999999974  0.6018920793492347  0.0021084555833387974
17.299999999999976  0.6016812224882723  0.0021085686096246705
17.399999999999977  0.6014703543142295  0.0021086817404279575
17.49999999999998  0.6012594748166501  0.00210879497579374
17.59999999999998  0.6010485839850734  0.0021089083157671295
17.69999999999998  0.6008376818090341  0.00210902176039327
17.799999999999983  0.6006267682780624  0.0021091353097173354
17.899999999999984  0.600415843381684  0.002109248963784529
17.999999999999986  0.60020490710942  0.0021093627226400863
18.099999999999987  0.599993959450787  0.0021094765863292715
18.19999999999999  0.5997830003952973  0.0021095905548973817
18.29999999999999  0.599572029932454  0.002109704628433802
18.39999999999999  0.599361048051735  0.0021098188071897116
18.499999999999993  0.5991500547425896  0.002109933091453509
18.599999999999994  0.5989390499944383  0.002110047481513715
18.699999999999996  0.5987280337966724  0.0021101619776589743
18.799999999999997  0.5985170061386546  0.0021102765801780557
18.9  0.5983059670097186  0.0021103912893598495
19.0  0.5980949163991692  0.002110506105493371
19.1  0.5978838542962824  0.002110621028867759
19.200000000000003  0.5976727806903052  0.002110736059772278
19.300000000000004  0.5974616955704555  0.0021108511984963153
19.400000000000006  0.5972505989259226  0.002110966445329383
19.500000000000007  0.5970394907458665  0.00211108180056112
19.60000000000001  0.5968283710194183  0.002111197264481287
19.70000000000001  0.5966172397356804  0.0021113128373797746
19.80000000000001  0.5964060968837257  0.0021114285195465944
19.900000000000013  0.5961949424525985  0.002111544311271887
20.000000000000014  0.595983776431314  0.0021116602128459176
20.100000000000016  0.595772598808858  0.0021117762245590793
20.200000000000017  0.5955614095741878  0.0021118923467018887
20.30000000000002  0.5953502087162313  0.002112008579564993
20.40000000000002  0.5951389962238874  0.002112124923439163
20.50000000000002  0.5949277720860259  0.0021122413786152996
20.600000000000023  0.5947165362914875  0.0021123579453844288
20.700000000000024  0.5945052888290837  0.002112474624037706
20.800000000000026  0.594294029687597  0.0021125914148664134
20.900000000000027  0.5940827588557809  0.0021127083181619617
21.00000000000003  0.5938714763223593  0.002112825334215891
21.10000000000003  0.5936601820760272  0.002112942463319869
21.20000000000003  0.5934488761054506  0.0021130597057656924
21.300000000000033  0.5932375583992661  0.002113177061845287
21.400000000000034  0.593026228946081  0.0021132945318507092
21.500000000000036  0.5928148877344737  0.0021134121160741428
21.600000000000037  0.5926035347529929  0.002113529814807904
21.70000000000004  0.5923921699901584  0.002113647628344437
21.80000000000004  0.5921807934344608  0.0021137655569763167
21.90000000000004  0.5919694050743612  0.00211388360099625
22.000000000000043  0.5917580048982916  0.0021140017606970734
22.100000000000044  0.5915465928946544  0.0021141200363717547
22.200000000000045  0.591335169051823  0.002114238428313393
22.300000000000047  0.5911237333581415  0.00211435693681522
22.40000000000005  0.5909122858019245  0.002114475562170597
22.50000000000005  0.5907008263714572  0.0021145943046730203
22.60000000000005  0.5904893550549956  0.0021147131646161153
22.700000000000053  0.5902778718407662  0.0021148321422936427
22.800000000000054  0.5900663767169663  0.002114951237999494
22.900000000000055  0.5898548696717635  0.0021150704520276954
23.000000000000057  0.5896433506932962  0.0021151897846724056
23.10000000000006  0.5894318197696734  0.0021153092362279162
23.20000000000006  0.5892202768889745  0.0021154288069886546
23.30000000000006  0.5890087220392496  0.0021155484972491807
23.400000000000063  0.5887971552085192  0.002115668307304188
23.500000000000064  0.5885855763847743  0.0021157882374485074
23.600000000000065  0.5883739855559765  0.002115908287977102
23.700000000000067  0.588162382710058  0.002116028459185071
23.800000000000068  0.5879507678349213  0.002116148751367649
23.90000000000007  0.5877391409184393  0.002116269164820206
24.00000000000007  0.5875275019484555  0.0021163896998382483
24.100000000000072  0.5873158509127837  0.002116510356717417
24.200000000000074  0.5871041877992084  0.002116631135753492
24.300000000000075  0.5868925125954841  0.0021167520372423875
24.400000000000077  0.5866808252893361  0.002116873061480156
24.500000000000078  0.5864691258684598  0.0021169942087629866
24.60000000000008  0.586257414320521  0.002117115479387206
24.70000000000008  0.5860456906331561  0.0021172368736492777
24.800000000000082  0.5858339547939716  0.0021173583918458047
24.900000000000084  0.5856222067905442  0.0021174800342735277
25.000000000000085  0.5854104466104213  0.0021176018012293257
25.100000000000087  0.5851986742411203  0.0021177236930102167
25.200000000000088  0.5849868896701289  0.0021178457099133565
25.30000000000009  0.5847750928849053  0.002117967852236042
25.40000000000009  0.5845632838728777  0.0021180901202757082
25.500000000000092  0.5843514626214447  0.002118212514329931
25.600000000000094  0.584139629117975  0.002118335034696426
25.700000000000095  0.5839277833498077  0.002118457681673049
25.800000000000097  0.5837159253042519  0.002118580455557796
25.900000000000098  0.583504054968587  0.002118703356648805
26.0000000000001  0.5832921723300626  0.0021188263852443545
26.1000000000001  0.5830802773758983  0.002118949541642865
26.200000000000102  0.582868370093284  0.0021190728261428976
26.300000000000104  0.5826564504693796  0.0021191962390431566
26.400000000000105  0.5824445184913154  0.0021193197806424874
26.500000000000107  0.5822325741461915  0.002119443451239879
26.600000000000108  0.582020617421078  0.0021195672511344623
26.70000000000011  0.5818086483030155  0.0021196911806255136
26.80000000000011  0.5815966667790142  0.0021198152400124484
26.900000000000112  0.5813846728360548  0.0021199394295948297
27.000000000000114  0.5811726664610876  0.002120063749672363
27.100000000000115  0.5809606476410331  0.0021201882005448974
27.200000000000117  0.5807486163627819  0.0021203127825124273
27.300000000000118  0.5805365726131944  0.0021204374958750916
27.40000000000012  0.580324516379101  0.002120562340933175
27.50000000000012  0.5801124476473023  0.002120687317987106
27.600000000000122  0.5799003664045685  0.00212081242733746
27.700000000000124  0.57968827263764  0.0021209376692849576
27.800000000000125  0.579476166333227  0.0021210630441304665
27.900000000000126  0.5792640474780094  0.002121188552175
28.000000000000128  0.5790519160586375  0.0021213141937197182
28.10000000000013  0.5788397720617309  0.0021214399690659288
28.20000000000013  0.5786276154738793  0.0021215658785150864
28.300000000000132  0.5784154462816424  0.002121691922368793
28.400000000000134  0.5782032644715496  0.0021218181009288
28.500000000000135  0.5779910700300999  0.0021219444144970055
28.600000000000136  0.5777788629437624  0.002122070863375456
28.700000000000138  0.5775666431989758  0.002122197447866347
28.80000000000014  0.5773544107821486  0.002122324168272024
28.90000000000014  0.577142165679659  0.002122451024894982
29.000000000000142  0.5769299078778553  0.0021225780180378633
29.100000000000144  0.5767176373630549  0.002122705148003463
29.200000000000145  0.5765053541215455  0.0021228324150947245
29.300000000000146  0.576293058139584  0.002122959819614743
29.400000000000148  0.5760807494033973  0.0021230873618667636
29.50000000000015  0.5758684278991818  0.002123215042154184
29.60000000000015  0.5756560936131038  0.0021233428607805517
29.700000000000152  0.5754437465312988  0.002123470818049566
29.800000000000153  0.5752313866398723  0.0021235989142650794
29.900000000000155  0.5750190139248992  0.0021237271497310966
30.000000000000156  0.574806628372424  0.002123855524751774
30.100000000000158  0.5745942299684609  0.002123984039631422
30.20000000000016  0.5743818186989934  0.0021241126946745033
30.30000000000016  0.5741693945499748  0.002124241490185634
30.400000000000162  0.5739569575073279  0.002124370426469586
30.500000000000163  0.5737445075569447  0.0021244995038312837
30.600000000000165  0.5735320446846871  0.002124628722575805
30.700000000000166  0.5733195688763862  0.0021247580830083862
30.800000000000168  0.5731070801178428  0.002124887585434414
30.90000000000017  0.5728945783948269  0.002125017230159434
31.00000000000017  0.5726820636930781  0.002125147017489147
31.100000000000172  0.5724695359983051  0.0021252769477294073
31.200000000000173  0.5722569952961865  0.002125407021186229
31.300000000000175  0.5720444415723699  0.00212553723816578
31.400000000000176  0.5718318748124724  0.002125667598974388
31.500000000000178  0.5716192950020806  0.0021257981039185343
31.60000000000018  0.5714067021267502  0.0021259287533048617
31.70000000000018  0.5711940961720061  0.0021260595474401674
31.800000000000182  0.570981477123343  0.002126190486631409
31.900000000000183  0.5707688449662245  0.002126321571185702
32.000000000000185  0.5705561996860835  0.002126452801410321
32.100000000000186  0.5703435412683222  0.002126584177612699
32.20000000000019  0.5701308696983122  0.0021267157001004285
32.30000000000019  0.569918184961394  0.002126847369181263
32.40000000000019  0.5697054870428777  0.0021269791851631146
32.50000000000019  0.5694927759280423  0.0021271111483540566
32.60000000000019  0.569280051602136  0.0021272432590623237
32.700000000000195  0.5690673140503764  0.00212737551759631
32.800000000000196  0.5688545632579499  0.0021275079242645723
32.9000000000002  0.5686417992100123  0.0021276404793758286
33.0000000000002  0.5684290218916884  0.0021277731832389595
33.1000000000002  0.5682162312880721  0.0021279060361630063
33.2000000000002  0.5680034273842264  0.0021280390384571754
33.3000000000002  0.5677906101651833  0.002128172190430834
33.400000000000205  0.5675777796159439  0.0021283054923935145
33.500000000000206  0.5673649357214784  0.0021284389446549114
33.60000000000021  0.5671520784667259  0.0021285725475248844
33.70000000000021  0.5669392078365946  0.002128706301313457
33.80000000000021  0.5667263238159614  0.002128840206330816
33.90000000000021  0.5665134263896727  0.0021289742628873166
34.00000000000021  0.5663005155425433  0.002129108471293476
34.100000000000215  0.5660875912593574  0.0021292428318599784
34.200000000000216  0.5658746535248677  0.0021293773448976742
34.30000000000022  0.5656617023237959  0.0021295120107175792
34.40000000000022  0.5654487376408328  0.0021296468296308777
34.50000000000022  0.5652357594606379  0.0021297818019489177
34.60000000000022  0.5650227677678396  0.0021299169279832184
34.70000000000022  0.564809762547035  0.0021300522080454636
34.800000000000225  0.5645967437827902  0.002130187642447507
34.900000000000226  0.5643837114596401  0.00213032323150137
35.00000000000023  0.5641706655620882  0.0021304589755192426
35.10000000000023  0.5639576060746069  0.002130594874813483
35.20000000000023  0.5637445329816372  0.00213073092969662
35.30000000000023  0.563531446267589  0.002130867140481352
35.40000000000023  0.5633183459168409  0.002131003507480547
35.500000000000234  0.5631052319137402  0.0021311400310072433
35.600000000000236  0.5628921042426027  0.0021312767113746507
35.70000000000024  0.5626789628877131  0.002131413548896149
35.80000000000024  0.5624658078333246  0.00213155054388529
35.90000000000024  0.562252639063659  0.002131687696655797
36.00000000000024  0.5620394565629068  0.0021318250075215662
36.10000000000024  0.5618262603152271  0.002131962476796666
36.200000000000244  0.5616130503047475  0.0021321001047953357
36.300000000000246  0.5613998265155643  0.002132237891831991
36.40000000000025  0.5611865889317422  0.0021323758382212183
36.50000000000025  0.5609733375373145  0.0021325139442777805
36.60000000000025  0.5607600723162828  0.0021326522103166123
36.70000000000025  0.5605467932526175  0.002132790636652823
36.80000000000025  0.5603335003302573  0.0021329292236017
36.900000000000254  0.5601201935331095  0.0021330679714787024
37.000000000000256  0.5599068728450496  0.002133206880599466
37.10000000000026  0.5596935382499216  0.002133345951279804
37.20000000000026  0.559480189731538  0.002133485183835704
37.30000000000026  0.5592668272736797  0.0021336245785833316
37.40000000000026  0.5590534508600958  0.0021337641358390286
37.50000000000026  0.5588400604745039  0.0021339038559193154
37.600000000000264  0.5586266561005898  0.0021340437391408886
37.700000000000266  0.5584132377220078  0.0021341837858206247
37.80000000000027  0.5581998053223802  0.002134323996275577
37.90000000000027  0.5579863588852979  0.0021344643708229786
38.00000000000027  0.5577728983943199  0.002134604909780242
38.10000000000027  0.5575594238329734  0.0021347456134649593
38.20000000000027  0.557345935184754  0.0021348864821949024
38.300000000000274  0.5571324324331252  0.002135027516288022
38.400000000000276  0.556918915561519  0.0021351687160624535
38.50000000000028  0.5567053845533353  0.0021353100818365086
38.60000000000028  0.5564918393919425  0.002135451613928684
38.70000000000028  0.5562782800606767  0.0021355933126576566
38.80000000000028  0.5560647065428425  0.002135735178342285
38.90000000000028  0.5558511188217123  0.0021358772113016125
39.000000000000284  0.5556375168805269  0.002136019411854863
39.100000000000286  0.5554239007024947  0.002136161780321445
39.20000000000029  0.5552102702707926  0.002136304317020951
39.30000000000029  0.5549966255685653  0.0021364470222731556
39.40000000000029  0.5547829665789256  0.0021365898963980204
39.50000000000029  0.554569293284954  0.00213673293971569
39.60000000000029  0.5543556056696993  0.0021368761525464956
39.700000000000294  0.5541419037161782  0.0021370195352109515
39.800000000000296  0.5539281874073753  0.00213716308802976
39.9000000000003  0.5537144567262429  0.0021373068113238105
40.0000000000003  0.5535007116557015  0.0021374507054141767
40.1000000000003  0.5532869521786392  0.002137594770622121
40.2000000000003  0.5530731782779124  0.0021377390072690925
40.3000000000003  0.5528593899363446  0.0021378834156767293
40.400000000000304  0.552645587136728  0.0021380279961668554
40.500000000000306  0.5524317698618219  0.0021381727490614863
40.60000000000031  0.5522179380943536  0.002138317674682825
40.70000000000031  0.5520040918170183  0.0021384627733532636
40.80000000000031  0.5517902310124787  0.0021386080453953847
40.90000000000031  0.5515763556633655  0.0021387534911319612
41.00000000000031  0.5513624657522769  0.0021388991108859546
41.100000000000314  0.5511485612617788  0.0021390449049805207
41.200000000000315  0.5509346421744049  0.002139190873739004
41.30000000000032  0.5507207084726564  0.0021393370174849417
41.40000000000032  0.5505067601390022  0.002139483336542063
41.50000000000032  0.5502927971558788  0.0021396298312342894
41.60000000000032  0.5500788195056902  0.0021397765018857364
41.70000000000032  0.5498648271708081  0.002139923348820711
41.800000000000324  0.5496508201335717  0.0021400703723637154
41.900000000000325  0.5494367983762878  0.002140217572839446
42.00000000000033  0.5492227618812305  0.0021403649505727916
42.10000000000033  0.5490087106306416  0.0021405125058888376
42.20000000000033  0.5487946446067303  0.002140660239112866
42.30000000000033  0.5485805637916733  0.002140808150570352
42.40000000000033  0.5483664681676146  0.0021409562405869677
42.500000000000334  0.5481523577166657  0.0021411045094885824
42.600000000000335  0.5479382324209056  0.0021412529576012623
42.70000000000034  0.5477240922623804  0.0021414015852512696
42.80000000000034  0.5475099372231039  0.002141550392765065
42.90000000000034  0.547295767285057  0.0021416993804693075
43.00000000000034  0.5470815824301879  0.002141848548690856
43.10000000000034  0.5468673826404122  0.002141997897756765
43.200000000000344  0.5466531678976128  0.0021421474279942915
43.300000000000345  0.5464389381836396  0.0021422971397308905
43.40000000000035  0.5462246934803102  0.002142447033294218
43.50000000000035  0.546010433769409  0.002142597109012131
43.60000000000035  0.5457961590326877  0.002142747367212685
43.70000000000035  0.5455818692518654  0.00214289780822414
43.80000000000035  0.5453675644086279  0.002143048432374956
43.900000000000354  0.5451532444846285  0.002143199239993797
44.000000000000355  0.5449389094614876  0.0021433502314095274
44.10000000000036  0.5447245593207924  0.002143501406951216
44.20000000000036  0.5445101940440976  0.0021436527669481346
44.30000000000036  0.5442958136129247  0.0021438043117297596
44.40000000000036  0.5440814180087621  0.0021439560416257717
44.50000000000036  0.5438670072130655  0.002144107956966055
44.600000000000364  0.5436525812072573  0.0021442600580807002
44.700000000000365  0.5434381399727274  0.0021444123453000035
44.80000000000037  0.5432236834908319  0.002144564818954467
44.90000000000037  0.5430092117428945  0.0021447174793747976
45.00000000000037  0.5427947247102053  0.002144870326891912
45.10000000000037  0.5425802223740216  0.0021450233618369326
45.20000000000037  0.5423657047155674  0.0021451765845411893
45.300000000000374  0.5421511717160338  0.00214532999533622
45.400000000000375  0.5419366233565784  0.0021454835945537726
45.50000000000038  0.5417220596183259  0.002145637382525803
45.60000000000038  0.5415074804823674  0.0021457913595844765
45.70000000000038  0.5412928859297612  0.002145945526062168
45.80000000000038  0.541078275941532  0.002146099882291464
45.90000000000038  0.5408636504986715  0.002146254428605161
46.000000000000384  0.5406490095821378  0.002146409165336266
46.100000000000385  0.540434353172856  0.002146564092817999
46.20000000000039  0.5402196812517177  0.0021467192113837907
46.30000000000039  0.540004993799581  0.002146874521367285
46.40000000000039  0.5397902907972708  0.0021470300231023385
46.50000000000039  0.5395755722255785  0.002147185716923022
46.60000000000039  0.5393608380652621  0.0021473416031636194
46.700000000000394  0.5391460882970462  0.002147497682158628
46.800000000000395  0.5389313229016219  0.0021476539542427614
46.9000000000004  0.5387165418596468  0.0021478104197509475
47.0000000000004  0.538501745151745  0.0021479670790183303
47.1000000000004  0.5382869327585069  0.002148123932380269
47.2000000000004  0.5380721046604897  0.00214828098017234
47.3000000000004  0.5378572608382167  0.0021484382227303363
47.400000000000404  0.5376424012721777  0.0021485956603902677
47.500000000000405  0.5374275259428288  0.0021487532934883636
47.600000000000406  0.5372126348305927  0.0021489111223610704
47.70000000000041  0.5369977279158582  0.002149069147345053
47.80000000000041  0.5367828051789805  0.0021492273687771955
47.90000000000041  0.536567866600281  0.0021493857869946025
48.00000000000041  0.5363529121600475  0.0021495444023345986
48.10000000000041  0.536137941838534  0.0021497032151347275
48.200000000000415  0.5359229556159607  0.002149862225732756
48.300000000000416  0.535707953472514  0.0021500214344666703
48.40000000000042  0.5354929353883465  0.0021501808416746807
48.50000000000042  0.535277901343577  0.0021503404476952174
48.60000000000042  0.5350628513182903  0.002150500252866936
48.70000000000042  0.5348477852925375  0.0021506602575287127
48.80000000000042  0.5346327032463355  0.00215082046201965
48.900000000000425  0.5344176051596676  0.0021509808666790725
49.000000000000426  0.534202491012483  0.0021511414718465302
49.10000000000043  0.5339873607846968  0.0021513022778618003
49.20000000000043  0.5337722144561903  0.0021514632850648824
49.30000000000043  0.5335570520068107  0.002151624493796004
49.40000000000043  0.5333418734163712  0.0021517859043956185
49.50000000000043  0.5331266786646507  0.002151947517204407
49.600000000000435  0.5329114677313943  0.0021521093325632774
49.700000000000436  0.5326962405963129  0.0021522713508133648
49.80000000000044  0.5324809972390834  0.0021524335722960353
49.90000000000044  0.532265737639348  0.002152595997352882
50.00000000000044  0.5320504617767154  0.002152758626325727
50.10000000000044  0.5318351696307598  0.002152921459556623
50.20000000000044  0.531619861181021  0.0021530844973878535
50.300000000000445  0.5314045364070048  0.0021532477401619322
50.400000000000446  0.5311891952881826  0.0021534111882216037
50.50000000000045  0.5309738378039917  0.0021535748419098458
50.60000000000045  0.5307584639338346  0.0021537387015698665
50.70000000000045  0.5305430736570801  0.002153902767545108
50.80000000000045  0.5303276669530622  0.0021540670401792453
50.90000000000045  0.5301122438010806  0.002154231519816187
51.000000000000455  0.5298968041804005  0.002154396206800076
51.100000000000456  0.529681348070253  0.0021545611014752897
51.20000000000046  0.5294658754498344  0.0021547262041864417
51.30000000000046  0.5292503862983066  0.0021548915152783785
51.40000000000046  0.529034880594797  0.002155057035096186
51.50000000000046  0.5288193583183984  0.0021552227639851838
51.60000000000046  0.5286038194481694  0.0021553887022909314
51.700000000000465  0.5283882639631334  0.002155554850359224
51.800000000000466  0.5281726918422798  0.002155721208536095
51.90000000000047  0.527957103064563  0.002155887777167817
52.00000000000047  0.5277414976089029  0.0021560545566009014
52.10000000000047  0.5275258754541846  0.002156221547182099
52.20000000000047  0.5273102365792588  0.0021563887492584014
52.30000000000047  0.527094580962941  0.002156556163177039
52.400000000000475  0.5268789085840125  0.0021567237892854856
52.500000000000476  0.5266632194212194  0.0021568916279314553
52.60000000000048  0.5264475134532731  0.0021570596794629033
52.70000000000048  0.5262317906588503  0.002157227944228029
52.80000000000048  0.5260160510165928  0.002157396422575275
